"id","student_name_id","user_id","bs_leave_from","bs_leave_to","ad_leave_from","ad_leave_to","num_days","request_through","leave_type","reason","approving_authority","created_at","updated_at"
"644","455","2","2079-05-20","2079-07-19","2022-09-05 06:40:49","2022-11-05 06:40:49",NULL,"none",NULL,"unknown","Nirajan","2022-09-05 12:25:49","2022-09-05 12:25:49"
"645","389","2","2079-05-20","2079-05-22","2022-09-05 06:40:57","2022-09-07 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-05 12:25:57","2022-09-08 12:54:19"
"646","361","2","2079-05-20","2079-05-22","2022-09-05","2022-09-07","3","none",NULL,"unknown","Janak Bhatt","2022-09-05 12:26:00","2022-09-07 18:59:43"
"647","341","2","2079-05-20","2079-07-19","2022-09-05 06:41:11","2022-11-05 06:41:11",NULL,"none",NULL,"unknown","Nirajan","2022-09-05 12:26:11","2022-09-05 12:26:11"
"648","314","2","2079-05-20","2079-07-19","2022-09-05 06:41:15","2022-11-05 06:41:15",NULL,"none",NULL,"unknown","Nirajan","2022-09-05 12:26:15","2022-09-05 12:26:15"
"649","21","2","2079-05-20","2079-05-22","2022-09-05 06:41:26","2022-09-07 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-05 12:26:26","2022-09-08 12:53:06"
"650","587","2","2079-05-21","2079-06-31","2022-09-06","2022-10-17","42","physical",NULL,"supplementary exam","Janak Bhatt","2022-09-05 21:22:02","2022-09-14 18:04:39"
"651","586","2","2079-05-21","2079-06-31","2022-09-06","2022-10-17","42","physical",NULL,"Exam","Janak Bhatt","2022-09-05 21:22:33","2022-09-05 21:22:33"
"652","221","2","2079-05-20","2079-07-19","2022-09-05 16:08:46","2022-11-05 16:08:46",NULL,"none",NULL,"unknown","Nabin","2022-09-05 21:53:46","2022-09-05 21:53:46"
"653","807","2","2079-05-20","2079-05-21","2022-09-05 18:34:52","2022-09-06 00:00:00",NULL,"none",NULL,"unknown","Bikram","2022-09-06 00:19:52","2022-09-07 18:56:56"
"654","807","2","2079-05-20","2079-05-21","2022-09-05 18:34:53","2022-09-06 00:00:00",NULL,"none",NULL,"unknown","Bikram","2022-09-06 00:19:53","2022-09-07 17:37:16"
"655","241","2","2079-05-22","2079-05-28","2022-09-07","2022-09-13","7","physical",NULL,"Exam","Janak Bhatt","2022-09-06 17:53:42","2022-09-06 17:53:42"
"656","164","2","2079-05-21","2079-05-21","2022-09-06 14:26:19","2022-09-06 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-06 20:11:19","2022-09-07 18:47:45"
"657","364","2","2079-05-21","2079-05-27","2022-09-06","2022-09-12","7","none",NULL,"Fever","Janak Bhatt","2022-09-06 21:57:17","2022-09-12 22:52:06"
"658","584","2","2079-05-21","2079-05-30","2022-09-06 16:13:21","2022-09-15 00:00:00",NULL,"none",NULL,"unknown","Nabin","2022-09-06 21:58:21","2022-09-16 21:55:42"
"659","639","2","2079-05-22","2079-05-28","2022-09-07 14:07:16","2022-09-13 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-07 19:52:16","2022-09-14 20:33:12"
"660","601","2","2079-05-22","2079-05-28","2022-09-07 16:17:40","2022-09-13 00:00:00",NULL,"none",NULL,"unknown","KP","2022-09-07 22:02:40","2022-09-14 19:13:32"
"661","600","2","2079-05-22","2079-05-28","2022-09-07 16:17:40","2022-09-13 00:00:00",NULL,"none",NULL,"unknown","KP","2022-09-07 22:02:40","2022-09-14 19:13:31"
"662","544","2","2079-05-22","2079-07-15","2022-09-07","2022-11-01","55","followup",NULL,"Pahad maitighr","Janak Bhatt","2022-09-07 22:02:42","2022-09-14 19:12:37"
"663","453","2","2079-05-22","2079-06-01","2022-09-07 16:17:46","2022-09-17 00:00:00",NULL,"none",NULL,"unknown","KP","2022-09-07 22:02:46","2022-09-18 20:09:12"
"664","777","2","2079-05-22","2079-05-31","2022-09-07","2022-09-16","10","none",NULL,"project work","Janak Bhatt","2022-09-07 22:05:50","2022-09-14 19:08:07"
"666","385","2","2079-05-23","2079-05-25","2022-09-08","2022-09-10","3","call",NULL,"Urgent Work.","Manoj BudhaAyer","2022-09-08 15:29:12","2022-09-08 15:29:12"
"667","94","2","2079-05-23","2079-07-22","2022-09-08 12:12:26","2022-11-08 12:12:26",NULL,"none",NULL,"unknown","Amrita","2022-09-08 17:57:26","2022-09-08 17:57:26"
"668","98","2","2079-05-23","2079-07-22","2022-09-08 12:12:28","2022-11-08 12:12:28",NULL,"none",NULL,"unknown","Amrita","2022-09-08 17:57:28","2022-09-08 17:57:28"
"669","252","2","2079-05-23","2079-07-15","2022-09-08","2022-11-01","54","followup",NULL,"pahad gako","Janak Bhatt","2022-09-08 17:57:29","2022-09-14 19:03:02"
"670","435","2","2079-05-23","2079-07-22","2022-09-08","2022-11-08","61","followup",NULL,"Pahad  januparekole","Janak Bhatt","2022-09-08 17:57:42","2022-10-13 17:36:18"
"671","726","2","2079-05-23","2079-07-22","2022-09-08 12:13:08","2022-11-08 12:13:08",NULL,"none",NULL,"unknown","Amrita","2022-09-08 17:58:08","2022-09-08 17:58:08"
"672","4","2","2079-05-23","2079-06-02","2022-09-08","2022-09-18","11","followup",NULL,"OJT","Janak Bhatt","2022-09-08 18:59:33","2022-09-14 18:57:33"
"673","64","2","2079-05-23","2079-07-22","2022-09-08 13:14:35","2022-11-08 13:14:35",NULL,"none",NULL,"unknown","Nirajan","2022-09-08 18:59:35","2022-09-08 18:59:35"
"674","4","2","2079-05-23","2079-06-05","2022-09-08","2022-09-21","14","followup",NULL,"OJT","Janak Bhatt","2022-09-08 18:59:36","2022-09-14 22:04:06"
"675","125","2","2079-05-23","2079-05-23","2022-09-08 13:14:38","2022-09-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-08 18:59:38","2022-09-09 19:08:38"
"676","127","2","2079-05-23","2079-05-23","2022-09-08 13:14:39","2022-09-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-08 18:59:39","2022-09-09 19:08:37"
"677","208","2","2079-05-23","2079-07-22","2022-09-08 13:14:40","2022-11-08 13:14:40",NULL,"none",NULL,"unknown","Nirajan","2022-09-08 18:59:40","2022-09-08 18:59:40"
"678","4","2","2079-05-23","2079-07-22","2022-09-08","2022-11-08","61","followup",NULL,"NCC training  so","Janak Bhatt","2022-09-08 18:59:41","2022-09-14 18:52:21"
"679","4","2","2079-05-23","2079-06-05","2022-09-08","2022-09-21","14","none",NULL,"basic completed so she will come for practices","Janak Bhatt","2022-09-08 18:59:45","2022-09-14 18:47:19"
"680","427","2","2079-05-23","2079-05-28","2022-09-08 13:14:46","2022-09-13 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-08 18:59:46","2022-09-14 18:44:04"
"681","525","2","2079-05-23","2079-05-23","2022-09-08 13:15:37","2022-09-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-08 19:00:37","2022-09-09 19:08:31"
"682","631","2","2079-05-23","2079-05-27","2022-09-08 13:20:11","2022-09-12 00:00:00",NULL,"none",NULL,"unknown","Bikram","2022-09-08 19:05:11","2022-09-14 05:16:12"
"683","24","2","2079-05-23","2079-07-22","2022-09-08 14:04:08","2022-11-08 14:04:08",NULL,"none",NULL,"unknown","Nirajan","2022-09-08 19:49:08","2022-09-08 19:49:08"
"684","108","2","2079-05-23","2079-05-28","2022-09-08","2022-09-13 00:00:00","34","followup",NULL,"Now days he is totally busy  at his study so","Janak Bhatt","2022-09-08 19:49:13","2022-09-14 17:56:43"
"685","160","2","2079-05-23","2079-07-15","2022-09-08 14:12:22","2022-11-01 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-08 19:57:22","2022-11-02 14:36:56"
"686","217","2","2079-05-23","2079-07-22","2022-09-08 14:13:57","2022-11-08 14:13:57",NULL,"none",NULL,"unknown","Nirajan","2022-09-08 19:58:57","2022-09-08 19:58:57"
"687","160","2","2079-05-23","2079-07-15","2022-09-08 14:17:25","2022-11-01 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-08 20:02:25","2022-11-02 14:35:37"
"688","806","2","2079-05-23","2079-05-22","2022-09-08 14:26:50","2022-09-07 00:00:00",NULL,"none",NULL,"unknown","Bhakt","2022-09-08 20:11:50","2022-09-08 20:14:36"
"689","599","2","2079-05-23","2079-05-29","2022-09-08","2022-09-14","7","followup",NULL,"exam","Janak Bhatt","2022-09-08 20:42:04","2022-09-14 21:17:29"
"690","809","2","2079-07-15","2079-08-15","2022-11-01","2022-12-01","32","none",NULL,"Myadi police","Janak Bhatt","2022-09-08 21:13:25","2022-11-01 17:27:10"
"691","20","2","2079-05-24","2079-07-14","2022-09-09 09:49:04","2022-10-31 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-09 15:34:04","2022-11-01 19:39:13"
"692","4","2","2079-05-24","2079-06-03","2022-09-09","2022-09-19","11","followup",NULL,"His college time & it zone 's start  time same so after few days he will come  for change time","Janak Bhatt","2022-09-09 15:52:45","2022-09-14 18:29:34"
"693","571","2","2079-05-26","2079-07-15","2022-09-11","2022-11-01","51","physical",NULL,"India jane","Janak Bhatt","2022-09-09 20:03:08","2022-09-09 20:03:08"
"694","460","2","2079-05-24","2079-05-25","2022-09-09 16:03:01","2022-09-10 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-09 21:48:01","2022-09-11 22:06:26"
"695","462","2","2079-05-24","2079-06-26","2022-09-09 16:03:05","2022-10-12 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-09 21:48:05","2022-10-13 17:06:47"
"696","463","2","2079-05-24","2079-05-25","2022-09-09 16:03:06","2022-09-10 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-09 21:48:06","2022-09-11 22:06:33"
"697","70","2","2079-05-24","2079-07-16","2022-09-09 16:10:37","2022-11-02 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-09 21:55:37","2022-11-03 17:37:44"
"698","70","2","2079-05-24","2079-06-01","2022-09-09 16:10:37","2022-09-17 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-09 21:55:37","2022-09-18 19:33:51"
"699","590","2","2079-05-24","2079-06-25","2022-09-09","2022-10-11","33","followup",NULL,"mother birami so Pahad jane","Janak Bhatt","2022-09-09 22:19:15","2022-09-18 19:42:53"
"700","97","2","2079-05-24","2079-07-23","2022-09-09 16:42:21","2022-11-09 16:42:21",NULL,"none",NULL,"unknown","Nirajan","2022-09-09 22:27:21","2022-09-09 22:27:21"
"701","97","2","2079-05-24","2079-06-01","2022-09-09 16:42:22","2022-09-17 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-09 22:27:22","2022-09-18 19:31:56"
"702","97","2","2079-05-24","2079-05-28","2022-09-09 16:42:22","2022-09-13 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-09 22:27:22","2022-09-14 18:09:15"
"703","769","2","2079-05-24","2079-07-01","2022-09-09","2022-10-18","39","none",NULL,"Busy at college and extra class","Janak Bhatt","2022-09-09 23:39:14","2022-09-14 18:13:19"
"704","745","2","2079-05-24","2079-07-23","2022-09-09","2022-11-09",NULL,"none",NULL,"KTM","Janak Bhatt","2022-09-09 23:40:24","2022-10-14 15:01:07"
"705","28","2","2079-05-26","2079-06-26","2022-09-11 06:19:13","2022-10-12 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-11 12:04:13","2022-10-13 17:53:44"
"706","349","2","2079-05-26","2079-07-25","2022-09-11 13:01:53","2022-11-11 13:01:53",NULL,"none",NULL,"unknown","KP","2022-09-11 18:46:53","2022-09-11 18:46:53"
"707","346","2","2079-05-26","2079-07-30","2022-09-11","2022-11-16",NULL,"none",NULL,"completed course ab aaune certificate ko lagi","Janak Bhatt","2022-09-11 18:46:54","2022-10-13 17:00:30"
"708","345","2","2079-05-26","2079-07-25","2022-09-11 13:01:54","2022-11-11 13:01:54",NULL,"none",NULL,"unknown","KP","2022-09-11 18:46:54","2022-09-11 18:46:54"
"709","292","2","2079-05-26","2079-07-25","2022-09-11","2022-11-11","61","followup",NULL,"Pahad ddy Birami pareko le","Janak Bhatt","2022-09-11 18:46:55","2022-10-11 18:02:53"
"710","124","2","2079-05-26","2079-07-25","2022-09-11","2022-11-11","61","followup",NULL,"Pahad","Janak Bhatt","2022-09-11 18:46:57","2022-10-11 17:50:52"
"711","765","2","2079-05-28","2079-07-13","2022-09-13","2022-10-30","47","physical",NULL,"+2 Exam","Janak Bhatt","2022-09-13 20:43:40","2022-09-13 20:43:40"
"712","25","2","2079-05-29","2079-05-28","2022-09-14","2022-09-13 00:00:00","10","physical",NULL,"Pahad jane","Manoj BudhaAyer","2022-09-14 12:57:45","2022-09-14 17:59:48"
"713","381","2","2079-05-29","2079-07-28","2022-09-14","2022-11-14","61","followup",NULL,"mama ghar","Janak Bhatt","2022-09-14 19:01:16","2022-10-13 16:57:39"
"714","380","2","2079-05-29","2079-07-28","2022-09-14","2022-11-14","61","followup",NULL,"MAMA Ghr  jane","Janak Bhatt","2022-09-14 19:01:18","2022-10-11 17:47:03"
"715","63","2","2079-05-29","2079-06-26","2022-09-14","2022-10-12","29","followup",NULL,"Persnal Problem","Janak Bhatt","2022-09-14 19:01:22","2022-10-11 17:38:24"
"716","664","2","2079-05-29","2079-07-16","2022-09-14","2022-11-02","49","followup",NULL,"personal problem","Janak Bhatt","2022-09-14 20:59:42","2022-10-11 17:36:17"
"717","695","2","2079-05-29","2079-06-06","2022-09-14","2022-09-22","9","physical",NULL,"Exam","Manoj BudhaAyer","2022-09-14 21:49:54","2022-09-14 21:49:54"
"718","701","2","2079-05-30","2079-07-29","2022-09-15","2022-11-15","61","followup",NULL,"Ghr ma problem vako pahad jane","Janak Bhatt","2022-09-15 14:28:51","2022-10-11 17:34:08"
"719","270","2","2079-05-30","2079-07-29","2022-09-15 08:43:57","2022-11-15 08:43:57",NULL,"none",NULL,"unknown","Nirajan","2022-09-15 14:28:57","2022-09-15 14:28:57"
"720","26","2","2079-05-30","2079-07-29","2022-09-15","2022-11-15","61","followup",NULL,"He is busy at Job","Janak Bhatt","2022-09-15 14:29:12","2022-09-20 18:47:13"
"721","67","2","2079-05-30","2079-06-26","2022-09-15 08:50:27","2022-10-12 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-09-15 14:35:27","2022-10-13 16:55:49"
"722","334","2","2079-05-30","2079-07-29","2022-09-15","2022-11-15","61","followup",NULL,"Personal  problem","Janak Bhatt","2022-09-15 14:36:25","2022-10-11 17:30:22"
"723","234","2","2079-05-31","2079-07-14","2022-09-16","2022-10-31","45","followup",NULL,"Tihar paxi aaune ghr bat","Janak Bhatt","2022-09-16 12:35:03","2022-10-11 17:26:24"
"724","48","2","2079-05-31","2079-07-30","2022-09-16 08:13:45","2022-11-16 08:13:45",NULL,"none",NULL,"unknown","Nirajan","2022-09-16 13:58:45","2022-09-16 13:58:45"
"725","325","2","2079-05-31","2079-07-30","2022-09-16 08:18:58","2022-11-16 08:18:58",NULL,"none",NULL,"unknown","Nirajan","2022-09-16 14:03:58","2022-09-16 14:03:58"
"726","325","2","2079-05-31","2079-07-30","2022-09-16","2022-11-16",NULL,"followup",NULL,"Engrng entrance ko lagi india","Janak Bhatt","2022-09-16 14:13:15","2022-10-13 16:53:31"
"727","849","2","2079-06-02","2079-06-02","2022-09-18","2022-09-18","1","physical",NULL,"Personal","Janak Bhatt","2022-09-16 17:51:41","2022-09-16 17:51:41"
"728","319","2","2079-05-31","2079-07-30","2022-09-16 16:12:54","2022-11-16 16:12:54",NULL,"none",NULL,"unknown","Nabin","2022-09-16 21:57:54","2022-09-16 21:57:54"
"729","619","2","2079-06-02","2079-07-14","2022-09-18","2022-10-31 00:00:00","44","physical",NULL,"Festive leave","Janak Bhatt","2022-09-18 16:53:02","2022-11-01 16:43:23"
"730","634","2","2079-06-02","2079-07-15","2022-09-18","2022-11-01","44","physical",NULL,"Festive leave","Janak Bhatt","2022-09-18 16:53:35","2022-09-18 16:53:35"
"731","569","2","2079-06-03","2079-06-09","2022-09-19","2022-09-25","7","physical",NULL,"Exam","Janak Bhatt","2022-09-18 17:26:53","2022-09-18 17:26:53"
"732","679","2","2079-06-02","2079-06-09","2022-09-18","2022-09-25","8","physical",NULL,"Exam","Janak Bhatt","2022-09-18 17:27:47","2022-09-18 17:27:47"
"733","736","2","2079-06-02","2079-07-01","2022-09-18","2022-10-18","30","physical",NULL,"Exam","Janak Bhatt","2022-09-18 17:45:25","2022-09-18 17:45:25"
"734","232","2","2079-06-02","2079-08-02","2022-09-18 17:39:31","2022-11-18 17:39:31",NULL,"none",NULL,"unknown","Sandeep","2022-09-18 23:24:31","2022-09-18 23:24:31"
"735","760","2","2079-06-02","2079-07-15","2022-09-18","2022-11-01","44","followup",NULL,"ojt","Janak Bhatt","2022-09-18 23:33:16","2022-10-13 16:48:20"
"736","697","2","2079-06-02","2079-07-15","2022-09-18 22:33:54","2022-11-01 00:00:00",NULL,"none",NULL,"unknown","Narendra","2022-09-19 04:18:54","2022-11-02 19:50:55"
"737","758","2","2079-06-02","2079-06-06","2022-09-18 22:33:55","2022-09-22 00:00:00",NULL,"none",NULL,"unknown","Narendra","2022-09-19 04:18:55","2022-09-23 22:27:11"
"738","697","2","2079-06-02","2079-07-15","2022-09-18","2022-11-01 00:00:00","62","followup",NULL,"Pahad ghr ga a kole","Janak Bhatt","2022-09-19 04:19:07","2022-11-02 19:50:54"
"739","758","2","2079-06-02","2079-06-06","2022-09-18 22:34:08","2022-09-22 00:00:00",NULL,"none",NULL,"unknown","Narendra","2022-09-19 04:19:08","2022-09-23 22:26:11"
"740","68","2","2079-06-04","2079-08-04","2022-09-20 13:04:41","2022-11-20 13:04:41",NULL,"none",NULL,"unknown","Nirajan","2022-09-20 18:49:41","2022-09-20 18:49:41"
"741","387","2","2079-06-05","2079-07-14","2022-09-21","2022-10-31","40","physical",NULL,"Exam","Janak Bhatt","2022-09-20 22:46:07","2022-09-20 22:46:07"
"742","402","2","2079-06-05","2079-07-15","2022-09-21","2022-11-01","41","physical",NULL,"Ghar jane","Janak Bhatt","2022-09-20 23:49:03","2022-09-20 23:49:03"
"743","406","2","2079-06-05","2079-07-15","2022-09-21","2022-11-01","41","physical",NULL,"Ghar jane","Janak Bhatt","2022-09-20 23:50:06","2022-09-20 23:50:06"
"744","610","2","2079-06-05","2079-07-15","2022-09-21","2022-11-01","41","physical",NULL,"dashain and tihar bida","Manoj BudhaAyer","2022-09-21 15:59:37","2022-09-21 15:59:37"
"745","645","2","2079-06-05","2079-06-09","2022-09-21","2022-09-25","5","call",NULL,"exam","Janak Bhatt","2022-09-21 18:06:25","2022-09-21 18:06:25"
"746","248","2","2079-06-05","2079-06-05","2022-09-21 14:27:33","2022-09-21 00:00:00",NULL,"none",NULL,"unknown","KP","2022-09-21 20:12:33","2022-09-22 20:17:59"
"747","472","2","2079-06-05","2079-08-05","2022-09-21 14:28:12","2022-11-21 14:28:12",NULL,"none",NULL,"unknown","KP","2022-09-21 20:13:12","2022-09-21 20:13:12"
"748","248","2","2079-06-05","2079-06-05","2022-09-21 14:28:58","2022-09-21 00:00:00",NULL,"none",NULL,"unknown","KP","2022-09-21 20:13:58","2022-09-22 20:17:59"
"749","306","2","2079-06-05","2079-07-20","2022-09-21 14:28:58","2022-11-06 00:00:00",NULL,"none",NULL,"unknown","KP","2022-09-21 20:13:58","2022-11-07 20:29:49"
"750","95","2","2079-06-05","2079-07-14","2022-09-21","2022-10-31","40","followup",NULL,"Pahad","Janak Bhatt","2022-09-21 20:14:07","2022-10-11 17:13:11"
"751","510","2","2079-06-05","2079-07-14","2022-09-21","2022-10-31","40","followup",NULL,"personal Problem","Janak Bhatt","2022-09-21 20:15:48","2022-10-11 17:08:57"
"752","644","2","2079-06-05","2079-06-08","2022-09-21","2022-09-24","4","physical",NULL,"Exam","Janak Bhatt","2022-09-21 21:13:36","2022-09-21 21:13:36"
"753","643","2","2079-06-05","2079-06-08","2022-09-21","2022-09-24","4","physical",NULL,"exam","Janak Bhatt","2022-09-21 21:14:50","2022-09-21 21:14:50"
"754","715","2","2079-06-05","2079-06-08","2022-09-21","2022-09-24","4","physical",NULL,"Exam","Janak Bhatt","2022-09-21 21:15:41","2022-09-21 21:15:41"
"755","636","2","2079-06-05","2079-06-08","2022-09-21","2022-09-24","4","physical",NULL,"Exam","Janak Bhatt","2022-09-21 21:16:37","2022-09-21 21:16:37"
"756","30","2","2079-06-05","2079-07-19","2022-09-21 15:57:13","2022-11-05 00:00:00",NULL,"none",NULL,"unknown","KP","2022-09-21 21:42:13","2022-11-06 18:38:43"
"757","607","2","2079-06-05","2079-07-14","2022-09-21","2022-10-31","40","followup",NULL,"Pahad","Janak Bhatt","2022-09-21 21:57:14","2022-10-11 17:04:23"
"758","557","2","2079-06-09","2079-07-15","2022-09-25","2022-11-01","37","physical",NULL,"Pahad jane","Janak Bhatt","2022-09-22 19:48:06","2022-09-22 19:48:06"
"759","791","2","2079-06-08","2079-06-23","2022-09-24","2022-10-09","16","physical",NULL,"Dashain Leave","Manoj BudhaAyer","2022-09-23 13:20:15","2022-09-23 13:20:15"
"760","877","2","2079-06-24","2079-08-24","2022-10-10 07:11:16","2022-12-10 07:11:16",NULL,"none",NULL,"unknown","itzone","2022-10-10 12:56:16","2022-10-10 12:56:16"
"761","876","2","2079-06-24","2079-08-24","2022-10-10 07:11:18","2022-12-10 07:11:18",NULL,"none",NULL,"unknown","itzone","2022-10-10 12:56:18","2022-10-10 12:56:18"
"762","875","2","2079-06-24","2079-07-29","2022-10-10 07:11:23","2022-11-15 00:00:00",NULL,"none",NULL,"unknown","itzone","2022-10-10 12:56:23","2022-11-16 17:22:26"
"763","874","2","2079-06-24","2079-06-23","2022-10-10 07:11:24","2022-10-09 00:00:00",NULL,"none",NULL,"unknown","itzone","2022-10-10 12:56:24","2022-10-10 16:18:42"
"764","874","2","2079-06-24","2079-06-23","2022-10-10 07:11:26","2022-10-09 00:00:00",NULL,"none",NULL,"unknown","itzone","2022-10-10 12:56:26","2022-10-10 16:18:43"
"765","875","2","2079-06-24","2079-07-29","2022-10-10 07:11:27","2022-11-15 00:00:00",NULL,"none",NULL,"unknown","itzone","2022-10-10 12:56:27","2022-11-16 17:23:00"
"766","876","2","2079-06-24","2079-08-24","2022-10-10 07:11:28","2022-12-10 07:11:28",NULL,"none",NULL,"unknown","itzone","2022-10-10 12:56:28","2022-10-10 12:56:28"
"767","877","2","2079-06-24","2079-08-24","2022-10-10 07:11:28","2022-12-10 07:11:28",NULL,"none",NULL,"unknown","itzone","2022-10-10 12:56:28","2022-10-10 12:56:28"
"768","877","2","2079-06-24","2079-08-24","2022-10-10 07:12:54","2022-12-10 07:12:54",NULL,"none",NULL,"unknown","itzone","2022-10-10 12:57:54","2022-10-10 12:57:54"
