"id","student_name_id","particular","pay_amount","pay_date","discount","due_amount","valid","followup","remarks","payment_method","received_by","user_id","status","created_at","updated_at"
"617","464","Course Fee","1850","2079-03-04","3600","12000","2079-04-30",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-06-20 03:38:55","2022-08-11 14:39:18"
"618","465","Course Fee","1850","2079-03-03","3600","12000","2079-04-08",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-20 03:44:45","2022-07-20 00:38:19"
"619","230","Course Fee","1000","2079-03-05","0","0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-06-20 03:46:39","2022-06-20 03:46:39"
"620","466","Course Fee","1850","2079-03-01",NULL,"15600","2079-04-03",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-20 03:51:16","2022-06-20 03:51:16"
"621","467","Course Fee","1850","2079-03-01",NULL,"15600","2079-04-02",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-20 03:56:49","2022-06-20 03:56:49"
"622","468","Course Fee","1850","2079-03-05","6600","9000","2079-05-12",NULL,"9000 total fee kistama dine","cash","Janak Bhatt","2","due","2022-06-20 06:44:49","2022-08-25 16:49:20"
"623","469","Course Fee","500","2079-03-05",NULL,"2000","2079-03-23",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-20 06:50:23","2022-07-01 05:39:25"
"624","470","Course Fee","500","2079-03-23","0","2000","2079-03-21",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-20 06:55:21","2022-07-05 05:38:10"
"625","471","Course Fee","1850","2079-03-05",NULL,"15600","2079-04-05",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-20 07:04:02","2022-06-20 07:04:02"
"626","462","Course Fee","500","2079-03-03",NULL,"6000","2079-03-14",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-20 07:17:33","2022-06-20 07:17:33"
"627","462","Course Fee","5000","2079-03-05","1000","0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-06-20 07:17:50","2022-06-30 06:24:11"
"628","31","Course Fee","1000","2079-03-05","0","6000","2079-05-16",NULL,"2000 bujaune","cash","Manoj Budhayer","2","due","2022-06-20 19:45:26","2022-08-29 21:40:22"
"629","457","Course Fee","200","2079-03-06",NULL,"8000","2079-03-14",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-20 20:49:24","2022-06-20 20:49:24"
"630","109","Course Fee","3000","2079-03-05","6600","4000","2079-05-05",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-06-20 22:16:18","2022-08-10 14:56:33"
"631","472","Course Fee","500","2079-03-06",NULL,"2000","2079-03-14",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-20 23:48:21","2022-06-20 23:48:21"
"632","474","Course Fee","500","2079-03-06","0","2000","2079-03-30",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-21 06:20:37","2022-07-01 05:36:01"
"633","475","Course Fee","1850","2079-03-06","0","15600","2079-04-22",NULL,"total fee ma 4 mahina ko discount garne","cash","Rajendra Pd Bhatt","2","due","2022-06-21 06:58:02","2022-08-01 20:52:36"
"634","476","Course Fee","1850","2079-03-06","6800","8800","2079-05-25",NULL,"Bhadra 25  ma  Rs. 2100","cash","Rajendra Pd Bhatt","2","due","2022-06-21 07:06:08","2022-08-09 23:13:29"
"635","477","Course Fee","1850","2079-03-06",NULL,"15600","2079-04-08",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-21 07:12:08","2022-07-20 20:33:23"
"636","478","Course Fee","1850","2079-03-06",NULL,"15600","2079-04-05",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-21 07:18:00","2022-06-21 07:18:00"
"637","50","Course Fee","1000","2079-03-07",NULL,"4000","2079-03-31",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-21 22:20:45","2022-06-21 22:20:45"
"638","115","ADIT Registration fee","1850","2079-03-07","0","6000","2079-04-18",NULL,"operating to ADIT","cash","Rajendra Pd Bhatt","2","due","2022-06-21 22:57:04","2022-07-28 15:45:14"
"639","44","Course Fee","2000","2079-03-07","0","2000","2079-04-10",NULL,"basic , tally , operating","cash","Rajendra Pd Bhatt","2","due","2022-06-21 23:05:47","2022-07-14 21:57:42"
"640","371","Course Fee","7000","2079-03-07","0","0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-21 23:24:53","2022-06-24 23:22:04"
"641","479","basic","2500","2079-03-07",NULL,"0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-21 23:42:55","2022-06-21 23:42:55"
"642","480","Course Fee","800","2079-03-07",NULL,"16650","2079-04-06",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-21 23:50:37","2022-06-21 23:50:37"
"643","372","Course Fee","7000","2079-03-07",NULL,"0","9999-99-99",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-06-22 01:54:41","2022-06-22 01:54:41"
"644","305","Course Fee","1850","2079-02-31",NULL,"13100","2079-03-30",NULL,"Basic to ADIT","cash","Janak Bhatt","2","due","2022-06-22 03:56:00","2022-06-22 03:56:00"
"645","146","Course Fee","3000","2079-01-25",NULL,"0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-22 07:17:24","2022-06-22 07:17:24"
"646","481","ADIT","1850","2079-03-08","3600","12000","2079-04-08",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-23 00:42:01","2022-06-23 00:42:01"
"647","482","Course Fee","1850","2079-03-08","3600","12000","2079-04-08",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-23 00:55:48","2022-06-23 00:55:48"
"648","444","Course Fee","850","2079-03-08","2400","13200","2079-04-15",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-23 00:57:44","2022-07-25 17:44:24"
"649","483","Course Fee","1850","2079-03-08","5600","10000","2079-04-10",NULL,"tatal fee 10000 , 2 kistama diyo bhane 1 kista ma diye 9000","cash","Rajendra Pd Bhatt","2","due","2022-06-23 01:06:13","2022-07-26 14:04:46"
"650","484","Course Fee","1850","2079-03-08","3600","12000","2079-04-08",NULL,"manoj sir sang kura vako chh","cash","Manoj Budhayer","2","due","2022-06-23 01:16:32","2022-07-26 13:58:37"
"651","485","Course Fee","500","2079-03-08","0","2000","2079-03-30",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-06-23 01:26:04","2022-07-03 20:26:20"
"652","207","Course Fee","2000","2079-03-08","0","0","9999-99-99",NULL,"1000 return course cancle","cash","Janak Bhatt","2","complete","2022-06-23 04:53:41","2022-07-27 21:05:03"
"653","348","Course Fee","3950","2079-03-08","7200","6300","2079-06-01",NULL,"2100 per 3 month","cash","Janak Bhatt","2","due","2022-06-23 05:04:52","2022-07-24 22:35:38"
"654","486","Course Fee","3950","2079-03-08","7200","6300","2079-06-01",NULL,"2100 per 3 month","cash","Janak Bhatt","2","due","2022-06-23 05:12:41","2022-07-24 22:35:07"
"655","487","Course Fee","3100","2079-03-01","7200","7150","2079-04-15",NULL,"2100 per 3 month","cash","Janak Bhatt","2","due","2022-06-23 05:22:42","2022-07-26 22:24:45"
"656","368","Course Fee","2000","2079-03-09",NULL,"0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-06-23 19:14:03","2022-06-23 19:14:03"
"658","397","Course Fee","5000","2079-03-08","3000","0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-23 23:09:36","2022-06-23 23:09:36"
"659","488","Course Fee","1850","2079-03-09",NULL,"15600","2079-04-09",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-24 06:14:15","2022-06-24 06:14:15"
"660","395","Course Fee","5000","2079-03-09","3000","0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-24 06:51:40","2022-07-18 23:29:22"
"661","302","Course Fee","2000","2079-03-10",NULL,"0","9999-99-99",NULL,"mahakali samachar kendra","cash","Rajendra Pd Bhatt","2","complete","2022-06-24 20:44:10","2022-06-24 20:44:10"
"662","333","Course Fee","2000","2079-03-10",NULL,"0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-06-24 20:50:29","2022-06-24 20:50:29"
"663","489","Course Fee","500","2079-03-28","0","2000","2079-04-06",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-24 23:39:51","2022-07-19 16:37:33"
"664","490","Course Fee","500","2079-03-10",NULL,"2000","2079-03-17",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-24 23:49:05","2022-06-24 23:49:05"
"665","491","Course Fee","4000","2079-03-10","7450","6000","2079-07-30",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-25 00:20:49","2022-11-14 22:09:00"
"666","409","Course Fee","0","2079-03-10","15600","0","9999-99-99",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-06-25 04:30:28","2022-06-25 04:30:28"
"667","492","Course Fee","500","2079-03-10",NULL,"2000","2079-03-17",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-25 05:40:06","2022-06-25 05:40:06"
"668","135","Course Fee","500","2079-03-12",NULL,"0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-06-26 19:47:41","2022-06-26 19:47:41"
"669","344","Course Fee","0","2079-03-12","500","0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-06-26 23:50:56","2022-06-26 23:50:56"
"670","493","Course Fee","9850","2079-03-12","7600","0","2079-04-11",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-06-26 23:58:30","2022-06-30 00:57:09"
"671","494","Course Fee","9850","2079-03-12","7600","0","2079-04-12",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-06-27 00:16:53","2022-06-30 00:57:49"
"672","495","Course Fee","9850","2079-03-12","7600","0","2079-04-12",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-06-27 00:25:07","2022-06-30 00:55:46"
"673","496","Course Fee","500","2079-03-12",NULL,"2000","2079-03-28",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-27 00:33:17","2022-07-08 07:04:37"
"674","423","Course Fee","4000","2079-03-12","2000","0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-27 00:51:51","2022-06-27 00:51:51"
"675","428","Course Fee","4000","2079-03-12","2000","0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-27 00:53:15","2022-06-27 00:53:15"
"676","498","Course Fee","500","2079-03-12","0","7000","2079-03-26",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-27 00:57:58","2022-07-12 05:54:50"
"677","497","Course Fee","500","2079-03-12","0","5000","2079-03-26",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-27 00:59:19","2022-07-07 07:42:10"
"678","429","Course Fee","2000","2079-03-12","0","2000","2079-04-30",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-27 03:54:48","2022-08-02 19:52:52"
"679","422","Course Fee","2000","2079-03-12","0","2000","2079-04-18",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-27 04:03:56","2022-08-02 19:53:41"
"680","162","Course Fee","2000","2079-03-12",NULL,"0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-27 04:52:10","2022-06-27 04:52:10"
"681","499","Course Fee","500","2079-03-12",NULL,"15000","2079-03-20",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-27 05:11:23","2022-06-27 05:11:23"
"682","500","Course Fee","1850","2079-03-12","0","15600","2079-05-30",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-27 05:19:53","2022-09-13 19:52:23"
"684","396","Course Fee","5000","2079-03-12","3000","0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-06-27 06:05:11","2022-06-27 06:05:11"
"685","394","Course Fee","5000","2079-03-12","3000","0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-06-27 06:51:56","2022-06-27 06:51:56"
"686","365","Course Fee","2000","2079-03-09",NULL,"0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-06-27 21:06:16","2022-06-27 21:06:16"
"687","502","Course Fee","1850","2079-03-13",NULL,"15600","2079-03-30",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-06-27 23:47:04","2022-06-27 23:47:04"
"688","503","Course Fee","1850","2079-03-13",NULL,"15600","2079-04-11",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-27 23:54:10","2022-06-27 23:54:10"
"689","504","Course Fee","1850","2079-03-12","5600","10000","2079-04-12",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 00:01:17","2022-06-28 00:01:37"
"690","505","Course Fee","1850","2079-03-12","5600","10000","2079-04-11",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 00:06:45","2022-06-28 00:06:45"
"691","506","Course Fee","1850","2079-03-12",NULL,"15600","2079-04-12",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 00:14:14","2022-06-28 00:14:14"
"692","507","Course Fee","1850","2079-03-12",NULL,"15600","2079-04-11",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 00:24:26","2022-06-28 00:24:26"
"693","508","Course Fee","500","2079-03-13","0","2000","2079-03-21",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 00:33:18","2022-06-28 00:33:18"
"694","509","Course Fee","1850","2079-03-13","6600","9000","2079-04-15",NULL,"total fee 9000 , 4500 -03-30 ma 4500-bhadra 30 ma 2 kista","cash","Madhu Saud","2","due","2022-06-28 00:38:48","2022-07-26 14:35:25"
"695","510","Course Fee","1850","2079-03-13","6600","9000","2079-04-13",NULL,"total fee 9000 2 kista ma first 4-13","cash","Madhu Saud","2","due","2022-06-28 00:45:41","2022-07-28 13:09:16"
"696","511","Course Fee","1850","2079-03-11","0","0","9999-99-99",NULL,"Yai kam gardaix. 1 year samma kam gare fee dis hune","cash","IT Zone","2","complete","2022-06-28 00:59:12","2022-08-29 00:10:57"
"697","512","Course Fee","500","2079-03-11",NULL,"2000","2079-03-21",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 01:07:14","2022-06-28 01:07:14"
"698","513","Course Fee","500","2079-03-11","0","2000","2079-03-21",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 01:14:09","2022-06-28 01:14:09"
"699","514","Course Fee","1850","2079-03-11","6600","9000","2079-04-11",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 01:23:03","2022-06-28 01:23:03"
"700","515","Course Fee","1850","2079-03-13","15600","0","9999-99-99",NULL,"Full scholorship","cash","IT Zone","2","complete","2022-06-28 01:54:54","2022-09-05 22:41:07"
"701","516","Course Fee","1850","2079-03-13","5600","10000","2079-04-11",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 02:01:53","2022-06-28 02:01:53"
"702","536","Course Fee","500","2079-03-13",NULL,"8000","2079-03-31",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 02:33:09","2022-07-15 02:33:26"
"703","537","Course Fee","1850","2079-03-13","15600","0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-28 02:40:29","2022-06-28 02:40:29"
"704","532","Course Fee","1850","2079-03-11","15600","0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-28 02:44:41","2022-06-28 02:44:41"
"706","534","Course Fee","1150","2079-03-11","7950","8350","2079-04-15",NULL,"15 gate  1850 pay garne basic matra padne","cash","Madhu Saud","2","due","2022-06-28 02:54:17","2022-07-29 23:54:13"
"707","535","Course Fee","1850","2079-03-11",NULL,"15600","2079-04-11",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 03:00:31","2022-06-28 03:00:31"
"708","517","Course Fee","1850","2079-03-12","8600","7000","2079-04-11",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 03:05:20","2022-06-28 03:05:20"
"709","518","Course Fee","1850","2079-03-11","6800","8800","2079-04-11",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 03:08:17","2022-06-28 03:08:17"
"710","519","Course Fee","1850","2079-03-11","15600","0","9999-99-99",NULL,"Scholorship","cash","IT Zone","2","complete","2022-06-28 03:14:08","2022-09-02 00:31:08"
"711","520","Course Fee","500","2079-03-12",NULL,"2000","2079-03-30",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 03:17:28","2022-07-13 20:32:59"
"712","521","Course Fee","500","2079-03-08",NULL,"2000","2079-03-21",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 03:34:13","2022-07-05 05:38:49"
"713","522","Course Fee","1000","2079-03-12",NULL,"16450","2079-04-12",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 03:38:12","2022-06-28 03:38:12"
"714","523","Course Fee","1850","2079-03-12",NULL,"15600","2079-03-12",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 03:40:59","2022-06-28 03:40:59"
"715","524","Course Fee","1850","2079-03-12","0","15600","2079-04-29",NULL,"total fee 10000 monthly 1000","cash","Madhu Saud","2","due","2022-06-28 03:44:00","2022-08-08 23:41:31"
"716","525","Course Fee","1850","2079-03-12","0","15600","2079-04-11",NULL,"4000 4/9 tira hune gari baki 5000 chai sawan months ko  last tira payment gardinxau.","cash","Madhu Saud","2","due","2022-06-28 03:47:29","2022-07-22 16:40:53"
"717","526","Course Fee","1850","2079-03-11","0","15600","2079-04-29",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 03:52:40","2022-08-08 23:41:05"
"719","378","Course Fee","2000","2079-03-13","0","2000","2079-04-26",NULL,NULL,"cash","Janak Bhatt","2","due","2022-06-28 03:55:25","2022-08-10 20:48:39"
"720","527","Course Fee","1850","2079-03-11",NULL,"15600","2079-04-12",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 03:55:44","2022-06-28 03:55:44"
"721","528","Course Fee","1850","2079-03-11","0","15600","2079-04-22",NULL,NULL,"cash","IT Zone","2","due","2022-06-28 04:04:01","2022-08-04 00:09:15"
"722","529","Course Fee","1850","2079-03-11","0","15600","2079-04-22",NULL,NULL,"cash","IT Zone","2","due","2022-06-28 04:09:12","2022-08-04 00:08:02"
"723","530","Course Fee","1850","2079-03-10",NULL,"15600","2079-04-11",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 04:27:20","2022-06-28 04:27:20"
"724","531","Course Fee","1850","2079-03-11",NULL,"15600","2079-04-11",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 04:32:21","2022-06-28 04:32:21"
"725","24","Course Fee","1000","2079-03-13","0","6800","2079-04-15",NULL,"15 gate bhitra bujaema total 3400 ma done garne","cash","Janak Bhatt","2","due","2022-06-28 04:55:16","2022-07-27 21:54:45"
"726","538","Course Fee","500","2079-03-13","0","8000","2079-04-15",NULL,NULL,"cash","IT Zone","2","due","2022-06-28 05:35:44","2022-08-07 22:43:32"
"727","539","Course Fee","2000","2079-03-13",NULL,"500","2079-03-26",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 05:52:00","2022-07-07 07:37:33"
"728","380","Course Fee","2000","2079-03-13",NULL,"0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-28 05:55:07","2022-06-28 05:55:07"
"729","420","Course Fee","2000","2079-03-13",NULL,"0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-06-28 06:46:45","2022-06-28 06:46:45"
"730","540","Course Fee","1850","2079-03-13","6800","8800","2079-04-12",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 23:31:43","2022-06-28 23:31:43"
"731","541","Course Fee","500","2079-03-13",NULL,"2000","2079-04-08",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 23:40:41","2022-07-18 00:50:15"
"732","542","Course Fee","1850","2079-03-13",NULL,"15600","2079-04-12",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 23:47:02","2022-06-28 23:47:02"
"733","543","Course Fee","500","2079-03-13",NULL,"8000","2079-03-22",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-28 23:58:16","2022-06-28 23:58:16"
"734","544","Course Fee","500","2079-03-13","0","8000","2079-04-30",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-29 00:03:31","2022-08-05 23:19:08"
"735","545","Course Fee","1000","2079-03-13","0","1500","2079-03-26",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-29 00:11:15","2022-07-06 06:49:25"
"736","546","Course Fee","500","2079-03-13",NULL,"2000","2079-03-26",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-29 00:25:58","2022-07-07 04:32:19"
"737","547","Course Fee","2000","2079-03-13","0","500","2079-04-05",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-29 00:36:33","2022-07-18 00:53:58"
"738","548","Course Fee","500","2079-03-13","0","2000","2079-03-24",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-29 00:45:35","2022-07-06 05:40:07"
"739","549","Course Fee","500","2079-03-13",NULL,"2000","2079-03-21",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-29 00:51:13","2022-06-29 00:51:13"
"740","550","Course Fee","500","2079-03-02","0","2000","2079-03-16",NULL,NULL,"cash","Madhu Saud","2","due","2022-06-29 00:58:11","2022-06-29 00:58:28"
"741","424","Course Fee","4000","2079-03-14","2000","0","9999-99-99",NULL,NULL,"cash","Madhu Saud","2","complete","2022-06-29 00:59:27","2022-06-29 00:59:27"
"742","260","Course Fee","2000","2079-03-14","0","0","9999-99-99",NULL,"manoj sir le aafno hisab ma milayeko","cash","Rajendra Pd Bhatt","2","complete","2022-06-29 01:33:43","2022-06-29 03:17:07"
